scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed,feature_w,geometric_w,temporal_w,adaptation_frozen
88,cloud000088.pcd,8.168866996938355,0.3428292190158792,0.0,0.03730719207769675,2.1375446515359244,0.3254552416592282,True,1.0,0.0,0.0,True
89,cloud000089.pcd,8.33315378144147,0.3340058938391201,0.0,0.03656232522357124,2.094866924495346,0.3251443458569658,True,1.0,0.0,0.0,True
90,cloud000090.pcd,8.468698146879872,0.32924981456010055,0.0,0.0342284895226087,1.9611479887532366,0.3249873642424381,True,1.0,0.0,0.0,True
91,cloud000091.pcd,8.627926901851632,0.3286407375332322,0.0,0.033953352283975384,1.9453837861926637,0.32802273836513024,True,1.0,0.0,0.0,True
92,cloud000092.pcd,8.765792981353892,0.31022425543112886,0.0,0.03453811910883341,1.9788884572562941,0.32843052407506884,True,1.0,0.0,0.0,True
93,cloud000093.pcd,8.873049569493226,0.2920258430325029,0.0,0.03909864582921185,2.2401873906906182,0.325283600582668,True,1.0,0.0,0.0,True
94,cloud000094.pcd,8.96229335787139,0.2833647180059327,0.0,0.04064007474022059,2.328504761710865,0.3262682106261641,True,1.0,0.0,0.0,True
95,cloud000095.pcd,8.953204020116173,0.2950883134085412,0.0,0.041973224894554385,2.404888639011406,0.3219740059557959,True,1.0,0.0,0.0,True
96,cloud000096.pcd,9.087837575357945,0.27929818186540223,0.0,0.04900587885696163,2.8078300298332963,0.3247380030362206,True,1.0,0.0,0.0,True
97,cloud000097.pcd,9.300762288446593,0.2605044744392751,0.0,0.046512623044585026,2.6649769945376556,0.3280872551811037,True,1.0,0.0,0.0,True
98,cloud000098.pcd,9.441680123421287,0.24977876152697873,0.0,0.047227637426867156,2.705944300933575,0.3214919354725327,True,1.0,0.0,0.0,True
99,cloud000099.pcd,9.62507794167504,0.23304807884818288,0.0,0.043689539123157914,2.5032262006286397,0.32562074085251,True,1.0,0.0,0.0,True
100,cloud000100.pcd,9.723107102470419,0.21028953653831753,0.0,0.04543938641944601,2.603485065498326,0.327509146128081,True,1.0,0.0,0.0,True
101,cloud000101.pcd,9.880769470968414,0.22460747978460044,0.0,0.03534706813977365,2.025237822570368,0.3286034674749829,True,1.0,0.0,0.0,True
102,cloud000102.pcd,9.957393078548185,0.2326494724105575,0.0,0.03194551190015538,1.83034300626385,0.32566148595268474,True,1.0,0.0,0.0,True
103,cloud000103.pcd,10.100961473650665,0.22491257256901367,0.0,0.0319491399646536,1.8305508790473994,0.3247154547864996,True,1.0,0.0,0.0,True
104,cloud000104.pcd,10.22551590853824,0.2222376087421199,0.0,0.0302545229945567,1.7334564787695999,0.32785794329044665,True,1.0,0.0,0.0,True
105,cloud000105.pcd,10.312495959795621,0.21991180585623804,0.0,0.030532355079025512,1.749375084622985,0.324496526047684,True,1.0,0.0,0.0,True
106,cloud000106.pcd,10.614413421047095,0.2006407906453167,0.0,0.02965475586529854,1.6990923535724298,0.328047476982237,True,1.0,0.0,0.0,True
107,cloud000107.pcd,10.68201784744207,0.19923279037831246,0.0,0.027403262950392193,1.5700913119446889,0.32870124767610026,True,1.0,0.0,0.0,True
108,cloud000108.pcd,10.785592195570471,0.20096410346765028,0.0,0.025275201991658187,1.4481624004626668,0.32326879615772425,True,1.0,0.0,0.0,True
109,cloud000109.pcd,10.916085385741827,0.19562554321748074,0.0,0.02690590644609631,1.5415948833351545,0.3214820140021368,True,1.0,0.0,0.0,True
110,cloud000110.pcd,10.909871973762325,0.19080433035675515,0.0,0.02882581070951401,1.6515972946981619,0.32413152612889956,True,1.0,0.0,0.0,True
111,cloud000111.pcd,11.151428619603559,0.16798245387444574,0.0,0.03129505097571507,1.7930743405552425,0.32619635703947153,True,1.0,0.0,0.0,True
112,cloud000112.pcd,11.219963659305261,0.1574166167132502,0.0,0.0325134159262357,1.8628815101267402,0.32454968387028066,True,1.0,0.0,0.0,True
113,cloud000113.pcd,11.263011157795244,0.15309470579487205,0.0,0.03488010031695038,1.998482537154182,0.3272895119003573,True,1.0,0.0,0.0,True
114,cloud000114.pcd,11.425954502971837,0.1337459428698062,0.0,0.028941452591046902,1.6582230864449483,0.3253579244466763,True,1.0,0.0,0.0,True
115,cloud000115.pcd,11.616127815764045,0.11517977113464237,0.0,0.02940054222744036,1.6845269850284892,0.3276537719901004,True,1.0,0.0,0.0,True
116,cloud000116.pcd,11.70779346795421,0.10278001627578565,0.0,0.026638795725025706,1.5262905663551127,0.3253834312651362,True,1.0,0.0,0.0,True
117,cloud000117.pcd,11.800517866580226,0.09744679687012141,0.0,0.026055141151779485,1.492849622614595,0.3275923960401264,True,1.0,0.0,0.0,True
118,cloud000118.pcd,11.912526020440907,0.07146199160118266,0.0,0.029455229675625028,1.6876603450018108,0.3266954370049222,True,1.0,0.0,0.0,True
119,cloud000119.pcd,12.033560087304311,0.06121739296071185,0.0,0.03342705734969841,1.9152293076794782,0.3206748950204254,True,1.0,0.0,0.0,True
120,cloud000120.pcd,12.099319863412749,0.054020990829898814,0.0,0.03314300487746548,1.8989542998602742,0.32689719206818685,True,1.0,0.0,0.0,True
121,cloud000121.pcd,12.272006043555026,0.04599769280752883,0.0,0.03392833497010226,1.9439503996929797,0.3267452738055271,True,1.0,0.0,0.0,True
122,cloud000122.pcd,12.367285560548611,0.04835732941744385,0.0,0.034167477479397045,1.9576522561777387,0.3234463530418082,True,1.0,0.0,0.0,True
123,cloud000123.pcd,12.414593274125126,0.05116998420763605,0.0,0.032893427211253726,1.8846545529256158,0.3259549250775881,True,1.0,0.0,0.0,True
124,cloud000124.pcd,12.577834876360201,0.041869522048899405,0.0,0.0338447224984959,1.9391597579552777,0.32841846611595593,True,1.0,0.0,0.0,True
125,cloud000125.pcd,12.713448125627497,0.025392059375848215,0.0,0.03736902215321841,2.1410872539102908,0.32675476880720855,True,1.0,0.0,0.0,True
126,cloud000126.pcd,12.93215858393298,0.007423487114651468,0.0,0.03326893521305144,1.9061695766020157,0.3259706342719559,True,1.0,0.0,0.0,True
127,cloud000127.pcd,13.051638827767485,-0.012188363497397773,0.0,0.0344578662572773,1.9742903075682394,0.32932905411595886,True,1.0,0.0,0.0,True
128,cloud000128.pcd,13.15932164608208,-0.02573754839530889,0.0,0.032167984397723684,1.8430897414322485,0.32501924078370126,True,1.0,0.0,0.0,True
129,cloud000129.pcd,13.295467817654291,-0.03492225394001175,0.0,0.03332397085626527,1.909322886680956,0.32821675516549614,True,1.0,0.0,0.0,True
130,cloud000130.pcd,13.312386478927175,-0.031552441230360405,0.0,0.03576471263390449,2.0491670894209415,0.32794676061796085,True,1.0,0.0,0.0,True
131,cloud000131.pcd,13.472034070970453,-0.052760494029655824,0.0,0.037149036860635434,2.1284830250903357,0.3293524828290249,True,1.0,0.0,0.0,True
132,cloud000132.pcd,13.548064575992738,-0.06866154942060221,0.0,0.03298115153610874,1.8896807865004428,0.32659492794398476,True,1.0,0.0,0.0,True
133,cloud000133.pcd,13.74386292035391,-0.08081374472801936,0.0,0.03678645159615606,2.107708419722033,0.3275098736046791,True,1.0,0.0,0.0,True
134,cloud000134.pcd,13.88205020455192,-0.09984349059381438,0.0,0.039881209091355986,2.2850249628134667,0.32774658799725404,True,1.0,0.0,0.0,True
135,cloud000135.pcd,14.05296144583647,-0.11597217074116617,0.0,0.03861171488586969,2.212288302722788,0.32912448347061823,True,1.0,0.0,0.0,True
136,cloud000136.pcd,14.163306664815444,-0.12995352734616022,0.0,0.036000127309418345,2.0626553567633272,0.3284548412833535,True,1.0,0.0,0.0,True
137,cloud000137.pcd,14.434325265960743,-0.16672249997119823,0.0,0.03715139440130797,2.1286181022209023,0.3261971346720101,True,1.0,0.0,0.0,True
138,cloud000138.pcd,14.570728622114979,-0.16872113489785917,0.0,0.03663820993727326,2.0992147983200304,0.32847460251654065,True,1.0,0.0,0.0,True
139,cloud000139.pcd,14.677782624565035,-0.177955792305702,0.0,0.03609891327348852,2.068315375579679,0.32898109046485313,True,1.0,0.0,0.0,True
140,cloud000140.pcd,14.845995839874256,-0.2004089335538749,0.0,0.03862637853727562,2.2131284680605994,0.3224188824622922,True,1.0,0.0,0.0,True
141,cloud000141.pcd,14.897390354326722,-0.204730745329492,0.0,0.04324364170296651,2.477678160355901,0.3259220956310898,True,1.0,0.0,0.0,True
142,cloud000142.pcd,14.977070538352793,-0.2244083370353513,0.0,0.041057423487113484,2.352417083492902,0.32990828162845093,True,1.0,0.0,0.0,True
143,cloud000143.pcd,15.061453078912887,-0.2197306763396722,0.0,0.040670546820889046,2.33025068332615,0.3236600235891115,True,1.0,0.0,0.0,True
144,cloud000144.pcd,15.15554025621265,-0.21423355957049484,0.0,0.04112200365592886,2.356117254606265,0.32791078714756644,True,1.0,0.0,0.0,True
145,cloud000145.pcd,15.380085720120098,-0.2459076709811084,0.0,0.03920511565006493,2.2462876620710133,0.32955977371719164,True,1.0,0.0,0.0,True
146,cloud000146.pcd,15.516600710193476,-0.2578203595286453,0.0,0.041922431388127665,2.4019783854664842,0.32792713385317135,True,1.0,0.0,0.0,True
147,cloud000147.pcd,15.458828694432135,-0.25688180326481436,0.0,0.04155507916449518,2.380930653457597,0.32703726614721773,True,1.0,0.0,0.0,True
148,cloud000148.pcd,15.546814322343844,-0.2585002312067043,0.0,0.04372165003099581,2.505066020124085,0.32578737292632565,True,1.0,0.0,0.0,True
149,cloud000149.pcd,15.512629376177836,-0.25223098610592976,0.0,0.05031762262142941,2.8829874113399026,0.3274810039600018,True,1.0,0.0,0.0,True
150,cloud000150.pcd,15.559549097194779,-0.2394955734567971,0.0,0.05103886387679852,2.92431149128327,0.32680235238656463,True,1.0,0.0,0.0,True
151,cloud000151.pcd,15.74895967421916,-0.2601807618923768,0.0,0.0460828759904987,2.6403543020803286,0.325570560697565,True,1.0,0.0,0.0,True
152,cloud000152.pcd,15.924953877433346,-0.28035318509596463,0.0,0.050128127859145846,2.87213016122122,0.32902159911366724,True,1.0,0.0,0.0,True
153,cloud000153.pcd,15.947041008887618,-0.26969453565369933,0.0,0.0481989288472609,2.761595199999404,0.32573745892052747,True,1.0,0.0,0.0,True
154,cloud000154.pcd,16.21322881394941,-0.29683637022719983,0.0,0.049186540361901246,2.818181171586818,0.325999836108154,True,1.0,0.0,0.0,True
155,cloud000155.pcd,16.334700001993824,-0.3067194849970034,0.0,0.04899981483930991,2.80748258721496,0.32580439893459046,True,1.0,0.0,0.0,True
156,cloud000156.pcd,16.178718405222618,-0.2991232311397422,0.0,0.04676009539765018,2.67915611591446,0.3273890319004868,True,1.0,0.0,0.0,True
157,cloud000157.pcd,16.258386483911504,-0.2916405440342012,0.0,0.05497755711765511,3.149981990781057,0.3275872526983333,True,1.0,0.0,0.0,True
158,cloud000158.pcd,16.740452752333685,-0.35580246634119184,0.0,0.05282649625959508,3.0267352821384277,0.32609313150050573,True,1.0,0.0,0.0,True
159,cloud000159.pcd,16.90595467747777,-0.38626764230897614,0.0,0.051650718066032976,2.959368154003803,0.32799963888409966,True,1.0,0.0,0.0,True
160,cloud000160.pcd,17.05882196505372,-0.3788211733362576,0.0,0.054049454414260345,3.096805622921855,0.32842300560461396,True,1.0,0.0,0.0,True
161,cloud000161.pcd,17.07764269684468,-0.36660033252930163,0.0,0.05501342634795056,3.152037146291369,0.3291599177460639,True,1.0,0.0,0.0,True
162,cloud000162.pcd,17.204297007159038,-0.38378483760478777,0.0,0.05316310048523599,3.046021283633921,0.3269935090299551,True,1.0,0.0,0.0,True
163,cloud000163.pcd,17.229220280182975,-0.3820350580462118,0.0,0.05571939874627983,3.192486385168365,0.32738986410032606,True,1.0,0.0,0.0,True
164,cloud000164.pcd,17.154059672059276,-0.3772024672339326,0.0,0.0483322627273675,2.7692346685956153,0.3268578599477974,True,1.0,0.0,0.0,True
165,cloud000165.pcd,17.23240064863324,-0.38345544293512385,0.0,0.04698269088835787,2.691909898070654,0.3279022082546877,True,1.0,0.0,0.0,True
166,cloud000166.pcd,17.31804560236145,-0.38348369072315636,0.0,0.04325659935292399,2.4784205790108724,0.33009658152772653,True,1.0,0.0,0.0,True
167,cloud000167.pcd,17.57962829719719,-0.4107173025921897,0.0,0.044441999284275814,2.5463389921124295,0.32460042694230123,True,1.0,0.0,0.0,True
168,cloud000168.pcd,17.71068561986692,-0.4155367124403862,0.0,0.04464647465075471,2.558054567626061,0.3245599791695433,True,1.0,0.0,0.0,True
169,cloud000169.pcd,17.919203159307546,-0.4416901613441323,0.0,0.04384760722062635,2.5122828354892435,0.32946073509834184,True,1.0,0.0,0.0,True
170,cloud000170.pcd,18.066604684051118,-0.4762590087691459,0.0,0.04070888515450376,2.3324473080358374,0.3268697093483515,True,1.0,0.0,0.0,True
171,cloud000171.pcd,18.168068240517634,-0.4956449376248772,0.0,0.040631400098452786,2.3280077413487823,0.3275092698865874,True,1.0,0.0,0.0,True
172,cloud000172.pcd,18.21943038631885,-0.5129501790467785,0.0,0.03480951972386914,1.9944385670550966,0.3267938751246109,True,1.0,0.0,0.0,True
173,cloud000173.pcd,18.209559391630556,-0.5170915223502169,0.0,0.025263512689621775,1.4474926527905265,0.32732417298971067,True,1.0,0.0,0.0,True
174,cloud000174.pcd,18.28489499212052,-0.5340308271803403,0.0,-0.06841526912308797,-3.9199061750046376,0.326164680045215,True,1.0,0.0,0.0,True
175,cloud000175.pcd,18.324684760917304,-0.5247743086144284,0.0,-0.1638734437332003,-9.389256700186948,0.31787093720557413,True,1.0,0.0,0.0,True
176,cloud000176.pcd,18.38420218131654,-0.5328049767157385,0.0,-0.1901793087835653,-10.896471744013557,0.32205422663364414,True,1.0,0.0,0.0,True
177,cloud000177.pcd,18.564169972671525,-0.5976876145872183,0.0,-0.19052396343820766,-10.916219001114104,0.3244879156324776,True,1.0,0.0,0.0,True
178,cloud000178.pcd,18.667165003872373,-0.6285870270071868,0.0,-0.1940061274387871,-11.115732301919696,0.32771443858574506,True,1.0,0.0,0.0,True
179,cloud000179.pcd,18.498244875417182,-0.6223723565190421,0.0,-0.19209440404800784,-11.006198620031606,0.32475070663433975,True,1.0,0.0,0.0,True
