scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
125,cloud000125.pcd,6.627454466468775,-0.3699022142794846,0.0,-0.6341254846645342,-36.33271395296562,0.27123162724860095,True
126,cloud000126.pcd,6.746061830283576,-0.4651059098821133,0.0,-0.6340594711230295,-36.328931655646684,0.2719271464556222,True
127,cloud000127.pcd,6.878266862284102,-0.5733018230645772,0.0,-0.6314801966246452,-36.18115011268354,0.27225372907624423,True
128,cloud000128.pcd,7.008818687869987,-0.6798530366609452,0.0,-0.6326028891161971,-36.24547565414049,0.2715803669755939,True
129,cloud000129.pcd,7.14175603677853,-0.7728839242108625,0.0,-0.6320677033941224,-36.214811771009956,0.27201212316509166,True
130,cloud000130.pcd,7.254680971441685,-0.8574125357197165,0.0,-0.6311646871643198,-36.16307275221045,0.2721980483808893,True
131,cloud000131.pcd,7.3538059753016825,-0.9130519459032326,0.0,-0.6275363860954396,-35.955186414160806,0.27203841599839557,True
132,cloud000132.pcd,7.466287521781964,-1.0033456242056022,0.0,-0.6271066047811276,-35.93056175873714,0.271815979366481,True
133,cloud000133.pcd,7.591577008517709,-1.0853927874260691,0.0,-0.6229125874993917,-35.690262269288745,0.27210730839417946,True
134,cloud000134.pcd,7.699715585231856,-1.1728352943596985,0.0,-0.623174278802505,-35.70525607649242,0.2715872171967811,True
135,cloud000135.pcd,7.811540836469942,-1.2620762464850535,0.0,-0.6239950312789678,-35.75228172941865,0.2721300359582021,True
136,cloud000136.pcd,7.90884812490188,-1.3310483434649885,0.0,-0.6276080047230101,-35.959289859255115,0.2723705609891553,True
137,cloud000137.pcd,8.03438337360601,-1.417758749689,0.0,-0.6299236440639595,-36.091966220365975,0.2719561407689875,True
138,cloud000138.pcd,8.187437105940097,-1.5201018013906176,0.0,-0.6267682124634211,-35.91117330711291,0.2724019635064386,True
139,cloud000139.pcd,8.29388156440261,-1.5781948516541655,0.0,-0.6257423980285377,-35.8523984694305,0.2703904623869192,True
140,cloud000140.pcd,8.404676640395872,-1.6576307759017925,0.0,-0.6225104048810456,-35.667218902664,0.2721392247717976,True
141,cloud000141.pcd,8.522306524634622,-1.750503396685377,0.0,-0.6223754891056288,-35.659488798142874,0.27213687280690557,True
142,cloud000142.pcd,8.658637733773636,-1.833378782513627,0.0,-0.6236161392215324,-35.73057281363657,0.27223485188016683,True
143,cloud000143.pcd,8.753539435797073,-1.9054784319353326,0.0,-0.621967037020497,-35.636086217531506,0.27050717962146553,True
144,cloud000144.pcd,8.84937492196039,-1.9811748274747178,0.0,-0.6202443156432821,-35.537381553340126,0.2712318311243827,True
145,cloud000145.pcd,8.966029765000075,-2.0642860507390406,0.0,-0.6244636823694493,-35.779133458967436,0.2718527614849178,True
146,cloud000146.pcd,9.060306716667286,-2.1270895755341512,0.0,-0.623563294934812,-35.72754505903611,0.27253150462621567,True
147,cloud000147.pcd,9.188042071184071,-2.239321399488701,0.0,-0.6167752208989571,-35.33861706575929,0.2710181386519074,True
148,cloud000148.pcd,9.260157697521294,-2.30952982052022,0.0,-0.6155919637729436,-35.27082142635994,0.2715851417942777,True
